city,Zip Code,spatial resolution,year,cambium_scenario,qty,unit,GWP(kg CO2 eq),GWP_fossil(kg CO2 eq),GWP_biogenic(kg CO2 eq),GWP_luluc(kg CO2 eq),AP(kg SO2 eq),EP(kg N eq),ODP(kg CFC-11 eq),POCP(kg O3 eq),CO2(kg),CH4(kg),N2O(kg)
Los Angeles,90086,Local,2040,MidCase,1,MWh,111.51666162647263,0.0,0.0,0.0,0.2330862408507417,0.014274650113718847,1.1402611314107663e-06,4.360648973007563,100.13304218084559,0.23006826961156254,0.0006269204473811915
Los Angeles,90086,Local,2040,LowRECost,1,MWh,123.51259094877881,0.0,0.0,0.0,0.27106371536038437,0.014265068835189286,1.151487179041871e-06,4.374722015604773,109.62187335090778,0.3194204918507471,0.0006521462493643864
Los Angeles,90086,Local,2040,HighRECost,1,MWh,100.69964704483492,0.0,0.0,0.0,0.20935631779957745,0.012935878841930714,8.009471739990733e-07,3.737706464992706,89.34179475818385,0.2128884045878142,0.00039826039184257786
Los Angeles,90086,Local,2040,HighDemandGrowth,1,MWh,91.86493440251073,0.0,0.0,0.0,0.19964044126321828,0.012741390143124105,8.32665499251962e-07,3.5838949653773318,81.9553362232129,0.20482172828621986,0.00042048823017137274
Los Angeles,90086,Local,2040,LowNGPrice,1,MWh,129.8699155432642,0.0,0.0,0.0,0.2573376308956948,0.015659140996974904,1.2957251967539593e-06,5.130291774373788,116.91221170459238,0.24528522614868614,0.000740126450584269
Los Angeles,90086,Local,2040,HighNGPrice,1,MWh,100.30085631063422,0.0,0.0,0.0,0.22293263606885447,0.013454452176519662,1.1290785969119514e-06,3.936324035667049,90.08417689599784,0.2273085183411603,0.0006099775782215702
Los Angeles,90086,Local,2040,Decarb95by2050,1,MWh,133.79106839974114,0.0,0.0,0.0,0.2702614971202431,0.016223408440510814,1.4234396040392675e-06,5.258344290053971,120.51830749257019,0.26688890098494206,0.0008285653719959237
Los Angeles,90086,Local,2040,Decarb100by2035,1,MWh,117.67615827872825,0.0,0.0,0.0,0.27385694177105946,0.01625912584169264,1.5933962587066216e-06,5.024652767082847,106.6838519733022,0.30945851638906446,0.0009484400037289409
Los Angeles,90086,Local,2045,MidCase,1,MWh,91.96389185969208,0.0,0.0,0.0,0.2050638992880411,0.012998328870228348,1.0608501241278677e-06,3.6676885890569255,82.91269915865804,0.207077007040834,0.0005741388602414475
Los Angeles,90086,Local,2045,LowRECost,1,MWh,130.29427519823602,0.0,0.0,0.0,0.2908374891305833,0.016072207781516492,1.4802081644355043e-06,4.904667741866308,116.9800244068713,0.34022141450890026,0.0008870516944152328
Los Angeles,90086,Local,2045,HighRECost,1,MWh,76.67410097438433,0.0,0.0,0.0,0.1674962140775171,0.010857361556386308,6.384308498519979e-07,2.825982750790245,68.10265047350052,0.1631328038443064,0.0002811125764711662
Los Angeles,90086,Local,2045,HighDemandGrowth,1,MWh,74.7060635938813,0.0,0.0,0.0,0.17242707659524023,0.011394915693808471,7.912756371980906e-07,2.935044664604103,66.99902578832857,0.17080657314880088,0.00038417954792270076
Los Angeles,90086,Local,2045,LowNGPrice,1,MWh,103.89327529566582,0.0,0.0,0.0,0.22091567932006922,0.013976801035570106,1.1734635143291818e-06,4.167479662951882,93.88132037116142,0.2173207145489025,0.0006573206922339673
Los Angeles,90086,Local,2045,HighNGPrice,1,MWh,89.59161625260191,0.0,0.0,0.0,0.21005052607446814,0.013233721202666473,1.1062889965482817e-06,3.5743228944790864,80.71617344939729,0.22221922455401882,0.0006013518693991579
Los Angeles,90086,Local,2045,Decarb95by2050,1,MWh,132.96519732124335,0.0,0.0,0.0,0.2740435018442196,0.017103906194469356,1.5962273844850698e-06,5.433041453815572,120.69216137156539,0.2664940994146826,0.0009486454259654919
Los Angeles,90086,Local,2045,Decarb100by2035,1,MWh,129.0390950960988,0.0,0.0,0.0,0.2835513200891233,0.01751725751735251,1.6262533814597957e-06,5.401486959011284,116.97391050008542,0.30744138244770547,0.0009806225749712913
Los Angeles,90086,Local,2050,MidCase,1,MWh,108.51002236820024,0.0,0.0,0.0,0.22743206653099293,0.014293937101204598,1.2293576925978762e-06,4.356198824936499,98.16311813550546,0.2245209392814406,0.0007014076454397087
Los Angeles,90086,Local,2050,LowRECost,1,MWh,153.14721115805742,0.0,0.0,0.0,0.3224429549136094,0.017482081870145286,1.736068636742333e-06,5.788896704259447,138.0606041058129,0.3636761624267358,0.0010741255819642873
Los Angeles,90086,Local,2050,HighRECost,1,MWh,78.39058851555842,0.0,0.0,0.0,0.1633107652287119,0.010523487825446364,5.880593593580987e-07,2.8387273084255575,69.58156222101685,0.15316415491723218,0.00025080062457776936
Los Angeles,90086,Local,2050,HighDemandGrowth,1,MWh,94.95965889028345,0.0,0.0,0.0,0.20565596705481376,0.013159792582754085,1.184767783159776e-06,3.9135330398655874,86.38131648468138,0.19242282438291977,0.0006579427565622063
Los Angeles,90086,Local,2050,LowNGPrice,1,MWh,125.4437508403343,0.0,0.0,0.0,0.25470229315835013,0.015765098812750126,1.5776040641997954e-06,5.186072576615201,114.47564470448687,0.2366794897582954,0.0009383217198404532
Los Angeles,90086,Local,2050,HighNGPrice,1,MWh,114.09109896478338,0.0,0.0,0.0,0.2455100442240606,0.01523418559660914,1.5228498685799631e-06,4.744095817498598,104.08440768415296,0.2374947958778483,0.0008917680327426157
Los Angeles,90086,Local,2050,Decarb95by2050,1,MWh,169.4824141646387,0.0,0.0,0.0,0.34198828687552163,0.020686874707731517,2.475313701512991e-06,7.289721473544073,156.1219098960844,0.32263555678482764,0.0015616024669149566
Los Angeles,90086,Local,2050,Decarb100by2035,1,MWh,146.5186751763095,0.0,0.0,0.0,0.31197376604775395,0.01899211963361233,1.9943423987174348e-06,6.167602780183606,133.7350514764907,0.32598807917093275,0.0012368434444865462
Denver,80203,Local,2025,MidCase,1,MWh,541.9117877103432,0.0,0.0,0.0,0.8471204981430243,0.04995468379286369,1.1476776371973197e-05,16.611128177691345,527.2529251512394,0.31030973198794387,0.00812879100967524
Denver,80203,Local,2025,LowRECost,1,MWh,496.8355284685891,0.0,0.0,0.0,0.7907313892834443,0.04722586645710427,1.068410268128241e-05,15.573064336829695,483.5049146873409,0.2877854446072824,0.007510168215575807
Denver,80203,Local,2025,HighRECost,1,MWh,561.8617218388486,0.0,0.0,0.0,0.8824426494386215,0.051530899648748095,1.1995903258677238e-05,17.487246229321126,546.6352098431577,0.31850734658074237,0.008466065423258382
Denver,80203,Local,2025,HighDemandGrowth,1,MWh,504.9484245012316,0.0,0.0,0.0,0.8059298071914713,0.047934689364755034,1.0957479784061662e-05,15.816311306520326,491.8061452248021,0.2940718637809486,0.007703660543846297
Denver,80203,Local,2025,LowNGPrice,1,MWh,485.120093433126,0.0,0.0,0.0,0.7562630482506649,0.046059025174149816,9.846367379939689e-06,15.306249327064288,469.6250204471468,0.26606374628095897,0.006913867823882917
Denver,80203,Local,2025,HighNGPrice,1,MWh,542.1275360502622,0.0,0.0,0.0,0.8675096301895576,0.050277782258102685,1.2040959241394591e-05,16.8350411524662,529.3353384052986,0.3213387083853559,0.008489040024486416
Denver,80203,Local,2025,Decarb95by2050,1,MWh,534.0656072683132,0.0,0.0,0.0,0.8454345256832779,0.05063867557914223,1.1279335917473523e-05,16.95382733891342,519.1350193649183,0.31850177861755696,0.0079567101568584
Denver,80203,Local,2025,Decarb100by2035,1,MWh,526.9516830111718,0.0,0.0,0.0,0.8358091519969625,0.05054966000347152,1.1065336229291748e-05,16.849535363376237,511.9680042425082,0.31881682867795613,0.007804367259227579
Denver,80203,Local,2030,MidCase,1,MWh,142.43360337814914,0.0,0.0,0.0,0.2564531610933717,0.03128034570941795,2.3981073819404437e-06,5.698788912450143,134.69401197742755,0.09372910006566025,0.001545348467640568
Denver,80203,Local,2030,LowRECost,1,MWh,97.20132790693073,0.0,0.0,0.0,0.19946225016683397,0.026152348483448738,1.7464256221020748e-06,4.189181735996407,91.89865678751214,0.07789622134219187,0.001055660788967905
Denver,80203,Local,2030,HighRECost,1,MWh,174.07755568734348,0.0,0.0,0.0,0.2930137687637465,0.03264584741187545,2.8202833010531795e-06,6.598023477987692,164.53719278399433,0.10168443531897361,0.0018599528114749393
Denver,80203,Local,2030,HighDemandGrowth,1,MWh,133.2289461933344,0.0,0.0,0.0,0.2517444875663934,0.030886938890336564,2.3299691689637e-06,5.4557874249817875,126.13333342827455,0.09060333500386353,0.0014719120628140744
Denver,80203,Local,2030,LowNGPrice,1,MWh,132.00786291954736,0.0,0.0,0.0,0.23877730575986877,0.028819153779819577,1.9665692279812998e-06,5.395594060342643,123.77413333265228,0.0854874034648576,0.0012485968224102957
Denver,80203,Local,2030,HighNGPrice,1,MWh,161.15131565210942,0.0,0.0,0.0,0.3086511129050201,0.03375534747798814,3.476069141912316e-06,6.2276425904367905,155.67121780926686,0.11960752390867163,0.0022962217237811173
Denver,80203,Local,2030,Decarb95by2050,1,MWh,142.93990715542313,0.0,0.0,0.0,0.2585591594259057,0.03160445836177393,2.3764887105439116e-06,5.797365953716386,135.10318739491703,0.0987776363646344,0.0015331657316576398
Denver,80203,Local,2030,Decarb100by2035,1,MWh,134.73359156221747,0.0,0.0,0.0,0.24023468815880897,0.03109552583899562,1.8826510810425516e-06,5.706311493288067,125.83650978733372,0.09403009451686435,0.0011847626089306132
Denver,80203,Local,2035,MidCase,1,MWh,134.23867143826433,0.0,0.0,0.0,0.2572018115918038,0.028986154323216898,2.718337854876051e-06,5.132331895467027,129.12416067357572,0.10864544564706882,0.001787156740504147
Denver,80203,Local,2035,LowRECost,1,MWh,91.80522868157361,0.0,0.0,0.0,0.20532042314705085,0.025304688299464796,2.00246587155362e-06,4.013306848705191,88.2576714625145,0.09159785291618693,0.0012324605252123726
Denver,80203,Local,2035,HighRECost,1,MWh,194.33752706836117,0.0,0.0,0.0,0.3397663571070174,0.03385755325318424,3.8010186004649616e-06,7.135653258389537,186.670651154842,0.13179970771898925,0.002564420028749096
Denver,80203,Local,2035,HighDemandGrowth,1,MWh,116.00926451428829,0.0,0.0,0.0,0.2365140305978404,0.02416161469273683,2.338233250972742e-06,4.601305444695782,111.11741981534367,0.09705700819043604,0.0014610970907357787
Denver,80203,Local,2035,LowNGPrice,1,MWh,141.29132716240426,0.0,0.0,0.0,0.26812255751602504,0.02893612297259515,2.7190104437704006e-06,5.5528786969335,135.20405192517154,0.1072951070935356,0.0017852723376601068
Denver,80203,Local,2035,HighNGPrice,1,MWh,167.1826330887719,0.0,0.0,0.0,0.3519960725913267,0.033826359009125576,3.3350388442004102e-06,7.193339801045494,161.27999375348392,0.15136056561225975,0.002347626966643241
Denver,80203,Local,2035,Decarb95by2050,1,MWh,135.22962550420627,0.0,0.0,0.0,0.26594252283072506,0.029870414215179216,2.80704244138087e-06,5.4435285991910485,130.1474481263386,0.11517410807974449,0.0018312857617012281
Denver,80203,Local,2035,Decarb100by2035,1,MWh,35.84380374235702,0.0,0.0,0.0,0.12437281828419985,0.02180264935161371,8.150078493733988e-07,2.3189174654313636,33.53251359511148,0.05442270523996785,0.00035361038434659803
Denver,80203,Local,2040,MidCase,1,MWh,120.74006971591605,0.0,0.0,0.0,0.238869315046651,0.030872263043336227,2.4127272685537194e-06,4.710866562081941,116.12176726935863,0.1056287384894263,0.0015877378494809013
Denver,80203,Local,2040,LowRECost,1,MWh,87.45590821930341,0.0,0.0,0.0,0.1960230192373343,0.027379925839427204,1.8393083569235951e-06,3.7604568355448835,83.95297275260432,0.08651274338847191,0.0011382790436042683
Denver,80203,Local,2040,HighRECost,1,MWh,169.0089594955457,0.0,0.0,0.0,0.3087374828098027,0.034759429739427555,3.325110599033623e-06,6.456233396664984,162.61389171116124,0.13648970302185554,0.002250838158191025
Denver,80203,Local,2040,HighDemandGrowth,1,MWh,122.36243546669381,0.0,0.0,0.0,0.24215189798658546,0.02522037202014548,2.124934781622531e-06,4.960952954033933,116.26337669224358,0.11289800313266998,0.0013398252997086433
Denver,80203,Local,2040,LowNGPrice,1,MWh,123.92146183913718,0.0,0.0,0.0,0.24507572223082386,0.030429887840601286,2.4185210516769187e-06,4.961427693079499,118.78889042281502,0.10290837788559448,0.0015881985875578798
Denver,80203,Local,2040,HighNGPrice,1,MWh,147.96584311678342,0.0,0.0,0.0,0.3171788219093621,0.03501249155903994,2.861081594069561e-06,6.436586716482154,142.42833240813775,0.13661346021994855,0.00201325696605913
Denver,80203,Local,2040,Decarb95by2050,1,MWh,114.93100130822292,0.0,0.0,0.0,0.2317920817930283,0.031096005729146597,2.2512845666794463e-06,4.729768153876416,110.0390343307654,0.09922205917627341,0.0014516086219618462
Denver,80203,Local,2040,Decarb100by2035,1,MWh,34.835993508156996,0.0,0.0,0.0,0.12109459280098875,0.023961619241110736,7.406486831997422e-07,2.215525176252827,32.57080145624456,0.054786707349763486,0.000324897535696952
Denver,80203,Local,2045,MidCase,1,MWh,115.34350155804287,0.0,0.0,0.0,0.22476238138293464,0.030374533161386687,2.178045164473173e-06,4.334449485289654,110.71848082897858,0.10281540130327191,0.0014487660850497845
Denver,80203,Local,2045,LowRECost,1,MWh,76.63578352535487,0.0,0.0,0.0,0.17464957257026575,0.025511987594309858,1.504193600113941e-06,3.1981357589662616,73.25276297702509,0.07925016621709802,0.000915064416539112
Denver,80203,Local,2045,HighRECost,1,MWh,141.87954085764957,0.0,0.0,0.0,0.26424657022404585,0.03062055346125672,2.7035192074870473e-06,5.318592476756663,136.2883892319248,0.12163456653361782,0.0018165358503338279
Denver,80203,Local,2045,HighDemandGrowth,1,MWh,112.87131062654093,0.0,0.0,0.0,0.2292164791024466,0.025504412608445468,1.763368571098155e-06,4.802109858240255,106.70657685768563,0.12251539804855549,0.0011061398868855582
Denver,80203,Local,2045,LowNGPrice,1,MWh,111.902736474039,0.0,0.0,0.0,0.21985621520438559,0.029662360934501846,2.109512202044866e-06,4.330167709640035,107.1282386248792,0.09639684559627318,0.0013791061315165686
Denver,80203,Local,2045,HighNGPrice,1,MWh,149.70345116955335,0.0,0.0,0.0,0.3185755497856426,0.03495109493109548,2.669950105064137e-06,6.401993534594139,143.70959205206393,0.13808170672611747,0.0019456675912833666
Denver,80203,Local,2045,Decarb95by2050,1,MWh,81.83540413430958,0.0,0.0,0.0,0.1765401082746015,0.029578348659021238,1.3328176286941399e-06,3.6264958585268596,77.25019704843386,0.0831484314156857,0.0008213607566942382
Denver,80203,Local,2045,Decarb100by2035,1,MWh,32.755865816127525,0.0,0.0,0.0,0.11295933868152236,0.023795237149664975,6.090580682813006e-07,1.9553782018846495,30.511104398118636,0.05441006495593585,0.0002585163775893539
Denver,80203,Local,2050,MidCase,1,MWh,116.85495897987244,0.0,0.0,0.0,0.2262810611253318,0.02799432796498598,2.1193062918580205e-06,4.4417899911147,111.80330545488802,0.10784574954939348,0.0013964520241539387
Denver,80203,Local,2050,LowRECost,1,MWh,72.09095861960584,0.0,0.0,0.0,0.16744346910767247,0.022156827601059626,1.3656276484741494e-06,3.031475001164362,68.59942961253228,0.07769480540605062,0.0007983195751786824
Denver,80203,Local,2050,HighRECost,1,MWh,108.21867734774712,0.0,0.0,0.0,0.21666350688992092,0.022931487621941422,1.987108230336318e-06,4.226265940493798,103.36850653564109,0.10622754621045333,0.0012632866037657928
Denver,80203,Local,2050,HighDemandGrowth,1,MWh,107.63142899976849,0.0,0.0,0.0,0.22243641866530764,0.022085394065010137,1.645374813526775e-06,4.627418516719309,101.56401717846673,0.1242706768246267,0.001006641922808812
Denver,80203,Local,2050,LowNGPrice,1,MWh,118.88960082997423,0.0,0.0,0.0,0.22903275869036338,0.027919005161291782,2.1219959972339238e-06,4.634795224295812,113.42237151910885,0.10639574744522541,0.0013841333112426498
Denver,80203,Local,2050,HighNGPrice,1,MWh,131.65513625456427,0.0,0.0,0.0,0.261126953409793,0.03227286471556352,2.359496130330533e-06,5.255516231700945,125.76092095673953,0.10829386328630555,0.0015879129521934345
Denver,80203,Local,2050,Decarb95by2050,1,MWh,49.87625612858534,0.0,0.0,0.0,0.1255164517770648,0.02436153420958124,5.961405443640462e-07,2.5333325136564433,45.67309662817527,0.055927489186635905,0.0002634252015781057
Denver,80203,Local,2050,Decarb100by2035,1,MWh,31.750984314793012,0.0,0.0,0.0,0.11061141083745735,0.021895138648050785,6.001484613677971e-07,1.8774927653169877,29.54861162609162,0.05371990770940894,0.000244280083655671
Chicago,60804,Local,2025,MidCase,1,MWh,137.76475859709134,0.0,0.0,0.0,0.2952714022421032,0.027050305864281036,2.2482382349230865e-07,5.90561769492407,121.06869116306561,0.12250508536314342,0.0006499290924726277
Chicago,60804,Local,2025,LowRECost,1,MWh,136.03996341465597,0.0,0.0,0.0,0.29543249662273463,0.02711799364265119,2.5288454548655753e-07,5.888658482972204,119.56507519639752,0.12235424727049002,0.0006652425244714336
Chicago,60804,Local,2025,HighRECost,1,MWh,141.1104273647043,0.0,0.0,0.0,0.29904384788923444,0.027221815883765058,2.5106986440347956e-07,6.0592016518211285,124.1144084829701,0.12306326732280538,0.0006630037724241074
Chicago,60804,Local,2025,HighDemandGrowth,1,MWh,132.9386407506132,0.0,0.0,0.0,0.2881625174434915,0.028312893152633026,2.418954928033792e-07,5.746544381456793,116.93153842978558,0.11970448372594378,0.0006394069493328713
Chicago,60804,Local,2025,LowNGPrice,1,MWh,154.84738713383823,0.0,0.0,0.0,0.3065096196278243,0.027502906887922264,2.458014198551004e-07,6.500951556569408,136.4873253901689,0.12373168803506471,0.0006447435934474621
Chicago,60804,Local,2025,HighNGPrice,1,MWh,95.92416731104234,0.0,0.0,0.0,0.27161160259175643,0.027988116481791052,2.6669210763898417e-07,4.674161596987048,83.96363673488031,0.12975473805636106,0.000707644261489843
Chicago,60804,Local,2025,Decarb95by2050,1,MWh,144.0031072632857,0.0,0.0,0.0,0.3120920672087568,0.02814971046775597,2.717063274442577e-07,6.403385275102172,127.34200625610234,0.14426609773537566,0.0007063580773505897
Chicago,60804,Local,2025,Decarb100by2035,1,MWh,149.2829577167435,0.0,0.0,0.0,0.3185365544081599,0.028512734082802808,2.7589460620588544e-07,6.647830413085656,132.27016194505003,0.15075383164934444,0.0007144910110518802
Chicago,60804,Local,2030,MidCase,1,MWh,93.54762422880239,0.0,0.0,0.0,0.25814674457313036,0.02983895692309608,2.488923439199975e-07,4.50042467697196,82.14472355115404,0.12361135147508895,0.000644905564194534
Chicago,60804,Local,2030,LowRECost,1,MWh,84.50126150898492,0.0,0.0,0.0,0.24800947319986077,0.028361384782490104,2.668490306797471e-07,4.175950579384197,74.16833950232228,0.1215817208311819,0.0006278670390968163
Chicago,60804,Local,2030,HighRECost,1,MWh,105.68597814374897,0.0,0.0,0.0,0.26855743791674214,0.028777586880531822,2.5493176143372095e-07,4.9059284061879795,92.90019976135106,0.12423768753965075,0.0006484449102748419
Chicago,60804,Local,2030,HighDemandGrowth,1,MWh,92.16180667809425,0.0,0.0,0.0,0.251368049105785,0.030987292677766003,2.3602519260486756e-07,4.397930022268133,81.00477216589425,0.11948770545565984,0.0006145272436639118
Chicago,60804,Local,2030,LowNGPrice,1,MWh,102.54628748344768,0.0,0.0,0.0,0.26660917828526276,0.029310448534152326,2.535311403930083e-07,4.823087412144391,90.18452873568593,0.1262126047641088,0.0006513478190734007
Chicago,60804,Local,2030,HighNGPrice,1,MWh,54.700464615642275,0.0,0.0,0.0,0.23463472191894874,0.028790157562312332,2.747572181777536e-07,3.2805406887977777,47.470332375930894,0.1259351351685173,0.0006823536592547445
Chicago,60804,Local,2030,Decarb95by2050,1,MWh,95.069318509395,0.0,0.0,0.0,0.2611666762404468,0.03001356333484329,2.529711194344759e-07,4.603073291013322,83.64778231426291,0.12880096949461062,0.0006543951308675913
Chicago,60804,Local,2030,Decarb100by2035,1,MWh,101.27551888625403,0.0,0.0,0.0,0.2688588529303059,0.030471179934914647,2.592135479042608e-07,4.907131102492293,89.49551458945133,0.13893037203186312,0.0006682876846788777
Chicago,60804,Local,2035,MidCase,1,MWh,90.48289014756791,0.0,0.0,0.0,0.2788113031582254,0.03134572261899079,4.5088049972816583e-07,4.4302943444980265,80.51176903558225,0.15032529413135032,0.0009284806607310214
Chicago,60804,Local,2035,LowRECost,1,MWh,73.76662887895407,0.0,0.0,0.0,0.2479514864335313,0.03014067888889664,3.6279125700234675e-07,3.8309076328565705,65.2081840292027,0.13170285161891784,0.0007477361319714549
Chicago,60804,Local,2035,HighRECost,1,MWh,84.94610595412414,0.0,0.0,0.0,0.25081449899164504,0.030148809998434514,2.509918320265842e-07,4.224540905411026,74.57945007389804,0.12440724126384682,0.0006421023880957687
Chicago,60804,Local,2035,HighDemandGrowth,1,MWh,80.76687065673882,0.0,0.0,0.0,0.24595223054293297,0.031823420685207125,2.587548105803195e-07,4.087166959959571,71.16701117033139,0.12727518537619695,0.00064736118768439
Chicago,60804,Local,2035,LowNGPrice,1,MWh,108.34160790484279,0.0,0.0,0.0,0.306510920704898,0.032020427489729136,6.16828976751081e-07,5.054037606625966,97.11808625436396,0.16397482301204996,0.001113663979215874
Chicago,60804,Local,2035,HighNGPrice,1,MWh,55.92160440453553,0.0,0.0,0.0,0.24617852401768947,0.030980739248358823,4.142774178020436e-07,3.319187686569061,49.4500322581668,0.14067408936295928,0.0008494328493090282
Chicago,60804,Local,2035,Decarb95by2050,1,MWh,89.29890773763454,0.0,0.0,0.0,0.2779814791793864,0.03155309582113706,4.564042515251409e-07,4.462870703019371,79.50632995151815,0.15145621134861875,0.0009182930178611527
Chicago,60804,Local,2035,Decarb100by2035,1,MWh,37.05580159028881,0.0,0.0,0.0,0.2146573698751328,0.029551552373747087,2.8463044860428623e-07,2.6275756925120404,31.977895507362785,0.12076853799255402,0.000655504270964306
Chicago,60804,Local,2040,MidCase,1,MWh,74.4033249966873,0.0,0.0,0.0,0.25395264817009217,0.033227589535089065,3.910555551688409e-07,3.8099435625406626,66.12837549622286,0.13871965045722617,0.0008320995010455556
Chicago,60804,Local,2040,LowRECost,1,MWh,78.05034387477482,0.0,0.0,0.0,0.2463684168379443,0.03593881936341426,5.715122848783155e-07,3.80664954191361,70.50590971251773,0.13250583924774764,0.0008859692445634588
Chicago,60804,Local,2040,HighRECost,1,MWh,107.3429402447981,0.0,0.0,0.0,0.31996631700097194,0.03443117901295729,8.134429234831872e-07,4.951509506835194,97.20820293042539,0.17773424144653355,0.0013479738912783572
Chicago,60804,Local,2040,HighDemandGrowth,1,MWh,89.33436577950485,0.0,0.0,0.0,0.2711297167629632,0.0344516642563198,6.197479994215492e-07,4.218826872779866,80.7824040888984,0.15096813302772732,0.001019718975077562
Chicago,60804,Local,2040,LowNGPrice,1,MWh,95.29483570278312,0.0,0.0,0.0,0.2822407230983195,0.03360235001422651,5.413270914832843e-07,4.521394264075061,85.33781886754032,0.15043564669738377,0.0009976024019497387
Chicago,60804,Local,2040,HighNGPrice,1,MWh,48.97725602387059,0.0,0.0,0.0,0.2311844304155576,0.03234006170777735,3.715790180361472e-07,3.0091456950222684,43.2237843317195,0.1317427284645188,0.000778975624990623
Chicago,60804,Local,2040,Decarb95by2050,1,MWh,75.65916343656025,0.0,0.0,0.0,0.25419290439068476,0.03324984950350754,3.948384338483377e-07,3.8989376685895705,67.24117615036508,0.1380953654313424,0.0008183330479471007
Chicago,60804,Local,2040,Decarb100by2035,1,MWh,37.21387565118651,0.0,0.0,0.0,0.21253658922335356,0.03265631056093437,3.2551866377564415e-07,2.5823943461771313,32.73041209541371,0.1241031103646265,0.0006902927942479876
Chicago,60804,Local,2045,MidCase,1,MWh,112.3864072839372,0.0,0.0,0.0,0.3860400897675815,0.036324919428895444,1.4813926700811076e-06,5.117855140587929,104.79351247064311,0.24148805064070386,0.0021668188645610088
Chicago,60804,Local,2045,LowRECost,1,MWh,125.45952736634386,0.0,0.0,0.0,0.3785597749748255,0.042709954612613,1.6928306797250654e-06,5.411297048641216,118.10843873971619,0.2342231343745907,0.002211641300748538
Chicago,60804,Local,2045,HighRECost,1,MWh,120.76773112900008,0.0,0.0,0.0,0.40234938640249684,0.03989631895985945,1.580618393210059e-06,5.425149308581722,112.85940808863589,0.252222706289939,0.0023063580318120063
Chicago,60804,Local,2045,HighDemandGrowth,1,MWh,88.48191690598225,0.0,0.0,0.0,0.31356299713058705,0.03973240743289126,1.0961656050967503e-06,4.16161750580069,82.38867982935113,0.1944487303450059,0.0016216290216083961
Chicago,60804,Local,2045,LowNGPrice,1,MWh,117.44062249502178,0.0,0.0,0.0,0.3995765218522452,0.03739815638607241,1.5615523587308924e-06,5.343324825275967,109.5937005560551,0.24972407723013293,0.0022727727800995047
Chicago,60804,Local,2045,HighNGPrice,1,MWh,83.22623893264046,0.0,0.0,0.0,0.3203620018596187,0.037512469446352975,1.0475248873628798e-06,4.142830405235909,77.01467350471293,0.1979240072185972,0.0016280319790899754
Chicago,60804,Local,2045,Decarb95by2050,1,MWh,71.79997175350852,0.0,0.0,0.0,0.29139639914398635,0.03530540817487762,9.021826012494186e-07,3.7092557705361013,66.181266447828,0.17854612740500997,0.0014010476380166067
Chicago,60804,Local,2045,Decarb100by2035,1,MWh,36.85889121292382,0.0,0.0,0.0,0.21206462887377592,0.03350105590967273,4.004823384134053e-07,2.489601585714113,32.87832881541615,0.12620075256126684,0.000752861655403352
Chicago,60804,Local,2050,MidCase,1,MWh,130.71437218782805,0.0,0.0,0.0,0.4175279606223381,0.03918009876700773,1.7336497531129728e-06,5.693987788779458,122.47815598035083,0.26233959360039083,0.00245129861629992
Chicago,60804,Local,2050,LowRECost,1,MWh,151.87102276288692,0.0,0.0,0.0,0.3975463875477804,0.04829293606776939,2.0838762161567157e-06,6.083147835633066,144.17109265776088,0.24560024132642813,0.0024815088631271608
Chicago,60804,Local,2050,HighRECost,1,MWh,139.9622721848419,0.0,0.0,0.0,0.440506211901734,0.041575214656496655,1.8605095801650783e-06,6.069331834236921,131.27745643423057,0.2770714873515872,0.002633623706857687
Chicago,60804,Local,2050,HighDemandGrowth,1,MWh,102.83242355548796,0.0,0.0,0.0,0.3408296263735908,0.04120348156166606,1.3035998138959912e-06,4.63408471706347,96.18455888290377,0.21223469585800936,0.0018593468788673535
Chicago,60804,Local,2050,LowNGPrice,1,MWh,117.4386412585048,0.0,0.0,0.0,0.38869601907685614,0.0383106306053113,1.5620807570226615e-06,5.268043610443732,109.82107493173322,0.2424353925208338,0.002213993176954778
Chicago,60804,Local,2050,HighNGPrice,1,MWh,99.31443615389333,0.0,0.0,0.0,0.3440867674957453,0.03850807552750819,1.287251127748007e-06,4.607598190858785,92.61410787736739,0.21337797977956544,0.0018578320654564083
Chicago,60804,Local,2050,Decarb95by2050,1,MWh,81.51282981122513,0.0,0.0,0.0,0.30282220094917556,0.037868950463998075,1.0281518816153773e-06,3.979613913116698,75.66373597846729,0.1862397794036937,0.0015227448626115873
Chicago,60804,Local,2050,Decarb100by2035,1,MWh,53.447233526009285,0.0,0.0,0.0,0.23932802967070504,0.03632257706695483,6.266398832892755e-07,3.002111331397148,48.90971713720255,0.14430694048259163,0.0010035060906593669
Atlanta,30303,Local,2025,MidCase,1,MWh,381.8183315154697,0.0,0.0,0.0,0.6956225407995501,0.038445835428244396,6.004848209009963e-06,13.041690329188325,361.2085321607028,0.386583577387363,0.0051900922887902975
Atlanta,30303,Local,2025,LowRECost,1,MWh,381.0985441521931,0.0,0.0,0.0,0.6957345344282421,0.038467191185363486,6.016606605494373e-06,13.042841135491358,360.57923284642897,0.3865689518199825,0.0051954334512967805
Atlanta,30303,Local,2025,HighRECost,1,MWh,402.5324574528438,0.0,0.0,0.0,0.7275913139638197,0.04007925684073929,6.301326118734349e-06,13.715474567432036,380.80142183981434,0.4045409790172659,0.005458321825416269
