year,CO2 emission intensity (kg/yr),CH4 emission intensity (kg/yr),CH4 fossil emission intensity (kg/yr),N2O emission intensity (kg/yr),atmospheric CO2 (in kg),atmospheric CH4 (in kg),atmospheric CH4 fossil (in kg),atmospheric N2O (in kg),CO2 irf (in W/m^2),CH4 irf (in W/m^2),CH4 fossil irf (in W/m^2),N2O irf (in W/m^2),CO2 crf (in W/m^2),CH4 crf (in W/m^2),CH4 fossil crf (in W/m^2),N2O crf (in W/m^2)
2066.6666666666288,0.0,0.0,0.0013235072680300546,0.0,0.0,0.002670031086283384,0.006306315020904153,0.0,0.0,5.624626071279445e-16,1.3315862447016306e-15,0.0,0.0,1.9147018451367845e-14,3.6531917048390205e-15,0.0
2066.749999999962,0.0,0.0,0.001293013556094194,0.0,0.0,0.0026521474890239365,0.006371827092537574,0.0,0.0,5.586952896644701e-16,1.345474951190473e-15,0.0,0.0,1.919373318791493e-14,3.763785441414617e-15,0.0
2066.8333333332953,0.0,0.0,0.0012618210437340465,0.0,0.0,0.0026343836742840944,0.00643430099493339,0.0,0.0,5.549532053110562e-16,1.3587242818510033e-15,0.0,0.0,1.924013503389726e-14,3.8755326989163485e-15,0.0
2066.9166666666288,0.0,0.0,0.0012300149618712328,0.0,0.0,0.002616738839772696,0.006493705946648948,0.0,0.0,5.512361850588925e-16,1.3713277027154444e-15,0.0,0.0,1.928622608502409e-14,3.9883803748374294e-15,0.0
2066.999999999962,0.0,0.0,0.0011976804563081213,0.0,0.0,0.0025992121885722455,0.00655001846789611,0.0,0.0,5.47544061031172e-16,1.3832802178749782e-15,0.0,0.0,1.9332008422967827e-14,4.102274823997488e-15,0.0
2067.083333333295,0.0,0.0,0.0011649022169244086,0.0,0.0,0.00258180292910292,0.006603222293641946,0.0,0.0,5.438766664755102e-16,1.3945783512876018e-15,0.0,0.0,1.937748411545803e-14,4.217161986284282e-15,0.0
2067.1666666666283,0.0,0.0,0.001131764118911882,0.0,0.0,0.002564510275086817,0.0066533082573943855,0.0,0.0,5.402338357564126e-16,1.4052201224080208e-15,0.0,0.0,1.9422655216374843e-14,4.3329875128845006e-15,0.0
2067.249999999962,0.0,0.0,0.0010983488780861724,0.0,0.0,0.0025473334455124444,0.006700274147042224,0.0,0.0,5.366154043477945e-16,1.4152050159276281e-15,0.0,0.0,1.9467523765841706e-14,4.4496968904905345e-15,0.0
2067.333333333295,0.0,0.0,0.0010647377221505107,0.0,0.0,0.002530271664599445,0.006744124534266025,0.0,0.0,5.330212088255508e-16,1.4245339459436383e-15,0.0,0.0,1.9512091790317527e-14,4.567235562994037e-15,0.0
2067.416666666628,0.0,0.0,0.001031010079614447,0.0,0.0,0.0025133241617635604,0.0067848705791681615,0.0,0.0,5.294510868601738e-16,1.4332092149042146e-15,0.0,0.0,1.9556361302688204e-14,4.685549050203593e-15,0.0
2067.4999999999613,0.0,0.0,0.00099724328788568,0.0,0.0,0.0024964901715818274,0.006822529811885749,0.0,0.0,5.259048772094225e-16,1.441234467700797e-15,0.0,0.0,1.960033430235752e-14,4.8045830631526344e-15,0.0
2067.583333333295,0.0,0.0,0.000963512321859921,0.0,0.0,0.002479768933758007,0.006857125893048795,0.0,0.0,5.223824197110404e-16,1.4486146412996348e-15,0.0,0.0,1.9644012775337456e-14,4.924283615594535e-15,0.0
2067.666666666628,0.0,0.0,0.000929889544135634,0.0,0.0,0.0024631596930882486,0.006888688355027355,0.0,0.0,5.188835552755211e-16,1.45535591032171e-15,0.0,0.0,1.9687398694337895e-14,5.044597131314421e-15,0.0
2067.749999999961,0.0,0.0,0.0008964444777809263,0.0,0.0,0.00244666169942698,0.006917252325975669,0.0,0.0,5.154081258789239e-16,1.4614656289938178e-15,0.0,0.0,1.97304940188557e-14,5.165470546921183e-15,0.0
2067.8333333332944,0.0,0.0,0.0008632436023764812,0.0,0.0,0.002430274207653027,0.006942858238728223,0.0,0.0,5.119559745557364e-16,1.4669522699034676e-15,0.0,0.0,1.9773300695263224e-14,5.286851409818304e-15,0.0
2067.916666666628,0.0,0.0,0.0008303501738550627,0.0,0.0,0.0024139964776359627,0.006965551526632214,0.0,0.0,5.08526945391785e-16,1.4718253599965485e-15,0.0,0.0,1.9815820656896223e-14,5.4086879710880375e-15,0.0
2067.999999999961,0.0,0.0,0.0007978240684583552,0.0,0.0,0.0023978277742026793,0.006985382308413695,0.0,0.0,5.051208835171936e-16,1.476095414259427e-15,0.0,0.0,1.9858055824141157e-14,5.5309292730599625e-15,0.0
2068.083333333294,0.0,0.0,0.0007657216509372944,0.0,0.0,0.0023817673671041803,0.007002405064171156,0.0,0.0,5.017376350993889e-16,1.4797738675264277e-15,0.0,0.0,1.9900008104521935e-14,5.653525231371565e-15,0.0
2068.1666666666274,0.0,0.0,0.0007340956669339206,0.0,0.0,0.0023658145309826068,0.0070166783045710855,0.0,0.0,4.983770473361524e-16,1.4828730048496508e-15,0.0,0.0,1.9941679392786065e-14,5.776426711365179e-15,0.0
2068.249999999961,0.0,0.0,0.0007029951592984832,0.0,0.0,0.0023499685453384723,0.007028264235285653,0.0,0.0,4.950389684487195e-16,1.4854058908608513e-15,0.0,0.0,1.9983071570990236e-14,5.899585598701864e-15,0.0
2068.333333333294,0.0,0.0,0.0006724654079241038,0.0,0.0,0.0023342286944981207,0.007037228418664179,0.0,0.0,4.917232476749242e-16,1.4873862985449312e-15,0.0,0.0,2.00241865085853e-14,6.02295486410852e-15,0.0
2068.416666666627,0.0,0.0,0.0006425478925210184,0.0,0.0,0.0023185942675814078,0.0070436394345685365,0.0,0.0,4.884297352623902e-16,1.4888286378316754e-15,0.0,0.0,2.006502606250072e-14,6.146488622209366e-15,0.0
2068.4999999999604,0.0,0.0,0.0006132802776018928,0.0,0.0,0.0023030645584695905,0.007047568542229032,0.0,0.0,4.8515828246176775e-16,1.4897478843968661e-15,0.0,0.0,2.0105592077228436e-14,6.2701421844266845e-15,0.0
2068.583333333294,0.0,0.0,0.0005846964188109162,0.0,0.0,0.00228763886577344,0.007049089344892566,0.0,0.0,4.819087415200146e-16,1.490159509046107e-15,0.0,0.0,2.0145886384906176e-14,6.3938721059682206e-15,0.0
2068.666666666627,0.0,0.0,0.0005568263896064391,0.0,0.0,0.002272316492801559,0.007048277458940483,0.0,0.0,4.786809656737238e-16,1.4900794080348245e-15,0.0,0.0,2.018591080540018e-14,6.51763622694964e-15,0.0
2068.74999999996,0.0,0.0,0.0005296965271970839,0.0,0.0,0.0022570967475289195,0.007045210189050672,0.0,0.0,4.754748091424947e-16,1.4895238346562585e-15,0.0,0.0,2.022566714638742e-14,6.641393707729793e-15,0.0
2068.8333333332935,0.0,0.0,0.0005033294965374104,0.0,0.0,0.0022419789425656062,0.007039966210868342,0.0,0.0,4.72290127122349e-16,1.4885093324061038e-15,0.0,0.0,2.026515720343723e-14,6.765105058564095e-15,0.0
2068.916666666627,0.0,0.0,0.0004777443711059235,0.0,0.0,0.002226962395125773,0.007032625262533756,0.0,0.0,4.691267757791906e-16,1.4870526700079861e-15,0.0,0.0,2.030438276009239e-14,6.8887321637069724e-15,0.0
2068.99999999996,0.0,0.0,0.00045295672912406854,0.0,0.0,0.002212046426996802,0.00702326784629433,0.0,0.0,4.659846122423098e-16,1.4851707785585372e-15,0.0,0.0,2.0343345587949716e-14,7.012238300117921e-15,0.0
2069.083333333293,0.0,0.0,0.0004289787638244386,0.0,0.0,0.0021972303645086777,0.007011974941304311,0.0,0.0,4.628634945979302e-16,1.4828806910246763e-15,0.0,0.0,2.0382047446740022e-14,7.13558815094723e-15,0.0
2069.1666666666265,0.0,0.0,0.000405819406340039,0.0,0.0,0.002182513538503555,0.006998827728588869,0.0,0.0,4.597632818827996e-16,1.480199484299092e-15,0.0,0.0,2.042049008440764e-14,7.258747813996696e-15,0.0
2069.24999999996,0.0,0.0,0.00038348445976395566,0.0,0.0,0.0021678952843055418,0.006983907329022002,0.0,0.0,4.566838340778233e-16,1.4771442239930997e-15,0.0,0.0,2.0458675237189346e-14,7.381684805367863e-15,0.0
2069.333333333293,0.0,0.0,0.0003619767429195275,0.0,0.0,0.0021533749416906764,0.006967294555040266,0.0,0.0,4.536250121017405e-16,1.473731912119212e-15,0.0,0.0,2.0496604629692775e-14,7.504368058525048e-15,0.0
2069.416666666626,0.0,0.0,0.0003412962423876341,0.0,0.0,0.0021389518548571122,0.006949069676688459,0.0,0.0,4.505866778048422e-16,1.4699794377892514e-15,0.0,0.0,2.0534279974974314e-14,7.626767919013239e-15,0.0
2069.4999999999595,0.0,0.0,0.0003214402713538553,0.0,0.0,0.0021246253723954944,0.006929312202469567,0.0,0.0,4.475686939627324e-16,1.4659035310277648e-15,0.0,0.0,2.0571702974616473e-14,7.748856135081253e-15,0.0
2069.583333333293,0.0,0.0,0.0003024036338663497,0.0,0.0,0.0021103948472595445,0.0069081006753506985,0.0,0.0,4.445709242701302e-16,1.4615207197750918e-15,0.0,0.0,2.0608875318804744e-14,7.870605844468951e-15,0.0
2069.666666666626,0.0,0.0,0.0002841787931335297,0.0,0.0,0.0020962596367368317,0.006885512484160178,0.0,0.0,4.415932333347133e-16,1.4568472901298898e-15,0.0,0.0,2.0645798686403914e-14,7.991991557623353e-15,0.0
2069.749999999959,0.0,0.0,0.000266756042540811,0.0,0.0,0.0020822191024197504,0.006861623690499261,0.0,0.0,4.386354866710038e-16,1.451899249857396e-15,0.0,0.0,2.068247474503391e-14,8.112989137612779e-15,0.0
2069.8333333332926,0.0,0.0,0.00025012367812219077,0.0,0.0,0.002068272610176682,0.006836508871185816,0.0,0.0,4.356975506942939e-16,1.4466922951673326e-15,0.0,0.0,2.0718905151145113e-14,8.233575777010173e-15,0.0
