Name,Amount,Unit,UUID,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N20 [kg]
Electricity - SOLAR - Tampa Electric Company,1.0,MJ,cb44fafe-0b28-37b4-a46b-6e9101727fa9,0.0066524917492753076,1.9200227965892002e-05,1.5654039097695946e-06,1.344296046552929e-10,0.00032296781778787324,0.006104230296600016,1.411762032608017e-05,1.8967615397717668e-08
Electricity - OIL - Idaho Power Company,1.0,MJ,5ce6f4a5-b838-36af-9a69-a021f4b50c54,1.2247866707747377,0.006710118428520615,0.0027527094757584477,1.993650756318406e-07,0.18103779576329554,1.0951293742257087,0.003517647831027262,2.7573427656609593e-05
Electricity - WIND - California Independent System Operator,1.0,MJ,b54aca18-8060-3017-a5a6-5a06b1df6b2f,0.009483821464062533,2.674866576771938e-05,1.4438863815336506e-05,4.992686099986131e-12,0.00028960620295968186,0.00886510290900159,2.0859073429637965e-05,2.8030733858197793e-08
"Electricity - OIL - Electric Reliability Council of Texas, Inc.",1.0,MJ,bf0553ef-291e-36ec-a4da-26b52eb3ac28,0.3728602575182856,0.0036401195931098263,0.0004962760924946857,2.455558651338135e-08,0.11019876683498281,0.3474176828272197,0.0007548405955255271,5.152622494296813e-06
"Electricity - SOLAR - Midcontinent Independent System Operator, Inc.",1.0,MJ,3d9c40e8-9296-3dad-be0b-62f4a16a0042,0.017204176739234522,5.009660166070097e-05,4.005654474873913e-06,3.5703588436892764e-10,0.0008385277366058275,0.01578647469575053,3.684693043820288e-05,5.017456895643069e-08
Electricity - OIL - California Independent System Operator,1.0,MJ,83e64e29-48d4-32b1-8cc5-24e3ae1e8b78,0.3338403275153557,0.010565095448769796,0.0006829191269980788,3.0258821324705627e-09,0.36160364459123806,0.31515496654603226,0.0006245054223748574,3.088559180525441e-06
Electricity - SOLAR - Southeastern Power Administration,1.0,MJ,f8c1226d-40be-3fcb-bcf3-5190846415f4,0.005805985988165883,1.6889585628474765e-05,1.3548715945659167e-06,1.2000323891236677e-10,0.0002825241388721516,0.005327125402466495,1.2425831307954166e-05,1.680402896408979e-08
Electricity - WIND - PacifiCorp East,1.0,MJ,69e613fc-5f28-30cc-9b0c-30429852198c,0.0066911629176263036,1.8862523865257943e-05,1.1019749804667566e-05,3.6332776267781583e-12,0.0002037466446071903,0.006254979183857374,1.467735228495697e-05,2.1292327648227626e-08
Electricity - WIND - ISO-NE,1.0,MJ,98f79bbb-bc1c-3ce6-806d-3108fc991997,0.01573713720816504,4.383956872515491e-05,2.765731831689718e-05,8.503340928920423e-12,0.00047610682238412815,0.014713598275938442,3.4285899487994696e-05,5.100554734433601e-08
Electricity - OIL - Southwestern Power Administration,1.0,MJ,9645b753-5994-3f18-9a07-3e4206aad7ef,0.2904511896211471,0.003240006604330433,0.00028963048615511023,9.111075574438742e-09,0.10009413277600603,0.27285123041256243,0.0005595175052452804,3.1397841568304884e-06
Electricity - SOLAR - JEA,1.0,MJ,852ccb2c-9de3-3aa7-8f54-d7a3f74a8db1,0.006264392427473791,2.200730243354598e-05,9.030769040417728e-07,1.7837349720295564e-10,0.00034022370539420037,0.0057899558564938666,1.6393563173780112e-05,3.065755159674662e-08
Electricity - SOLAR - Bonneville Power Administration,1.0,MJ,33ca1950-1c42-3448-a6a2-e63c9ca17df5,0.005414559433532155,1.5641148156777138e-05,1.2764695935553698e-06,1.0985177767192491e-10,0.0002625435586448345,0.004967276824552838,1.1510020748549163e-05,1.5327442319690207e-08
Electricity - OTHF - Southwest Power Pool,1.0,MJ,0a985b6b-6116-3a80-ac04-7c3c33eef81a,7.495357467364603e-22,4.334050236231233e-24,1.1291475586040078e-25,0.0,6.324646170884265e-23,2.549441315430137e-24,2.549441315430137e-24,2.549441315430137e-24
"Electricity - OIL - Associated Electric Cooperative, Inc.",1.0,MJ,d1933f7d-8c6b-352d-81db-7e9526f88ca7,0.6052143080096432,0.004287328685859218,0.0011670283663553372,7.771374243794166e-08,0.12464763062808921,0.5474780533746103,0.0016188624222687933,1.1733393918239967e-05
Electricity - SOLARTHERMAL - California Independent System Operator,1.0,MJ,dbfe366e-7421-3bc2-ae89-a80329eaa30c,0.027323595393623,0.00015531450194226115,2.2297444834583296e-05,1.966553310764411e-12,0.1841348247452323,0.025810351028965093,5.353864233370882e-05,5.21705953357842e-08
Electricity - OTHF - California Independent System Operator,1.0,MJ,a46ede0d-d1b4-3f52-a864-758e172fabab,1.4838094433200398e-21,8.579659403494838e-24,2.2352669789466816e-25,4.86010929054236e-35,1.2520280308391967e-22,5.079834824054102e-24,5.047083027618176e-24,5.04683499618013e-24
"Electricity - WIND - NaturEner Power Watch, LLC (GWA)",1.0,MJ,233a4cf3-6a35-34a2-9377-760b26502a82,0.00691552453416613,1.9484880169427493e-05,1.2568381900493889e-05,3.6035328424607275e-12,0.00021116424350210933,0.006464436099739388,1.5221150380369805e-05,2.3376397231037303e-08
Electricity - OTHF - Tampa Electric Company,1.0,MJ,7175507b-becc-37d6-ba53-31538e24f9fd,2.51577286904283e-22,1.454698597745854e-24,3.789917699656699e-26,0.0,2.122830473701311e-23,8.557050574975612e-25,8.557050574975612e-25,8.557050574975612e-25
Electricity - OIL - NorthWestern Corporation,1.0,MJ,815f425f-8aed-33c5-9a8f-c36bd0c290b3,0.5855187454935469,0.005987812656563628,9.307108292325361e-05,2.1480009530497426e-10,0.05089458424836647,0.5673862712068392,0.0006104308237490865,3.6940088345127186e-06
Electricity - SOLAR - El Paso Electric Company,1.0,MJ,20ab6e5b-c9ce-35e1-96d0-8d30e1406ab2,0.0027741860508386355,8.920684613930961e-06,5.210879041372052e-07,6.759351068156404e-11,0.00014243411124059157,0.00255496501839748,6.608521170035929e-06,1.0738851581162341e-08
Electricity - SOLAR - Gainesville Regional Utilities,1.0,MJ,613ebe93-0bde-3bcb-b8b5-cb14805ad17e,0.007054770049820148,2.034817115753938e-05,1.6563883094342903e-06,1.418135155739349e-10,0.00034272830069388796,0.006474748575408645,1.4949696286987464e-05,2.0234607872298345e-08
"Electricity - WIND - NaturEner Wind Watch, LLC",1.0,MJ,3c40d33e-5dea-3965-aa3a-9aa97c0f23ae,0.0053577858787588455,1.5080015347659509e-05,9.941729478234027e-06,2.718358847305042e-12,0.00016336585445605683,0.00500948889191063,1.1778607938005568e-05,1.85204323399188e-08
Electricity - OTHF - Los Angeles Department of Water and Power,1.0,MJ,345f8bc7-16e1-3c92-a721-6be7f06d32b2,5.203423929404022e-22,3.00878254421321e-24,7.838763463717828e-26,0.0,4.390693222289227e-23,1.7698720848313e-24,1.7698720848313e-24,1.7698720848313e-24
"Electricity - SOLAR - PJM Interconnection, LLC",1.0,MJ,3e49a20b-f854-3f24-8d13-5196cf29ded9,0.010825421596848746,0.0024328202816535876,0.00015394929627671403,2.27936189431263e-10,0.004018636307787485,0.009936399165047677,2.340124236291897e-05,3.2446550765264875e-08
Electricity - OTHF - Idaho Power Company,1.0,MJ,af017cb4-e5f8-361a-a7b6-6e9167374588,1.2554831304062642e-21,7.25959633228112e-24,1.8913383620984166e-25,0.0,1.0593873084649126e-22,4.270350783694776e-24,4.270350783694776e-24,4.270350783694776e-24
"Electricity - OTHF - PJM Interconnection, LLC",1.0,MJ,5672fd90-c9d0-340b-ac2a-409ca8e243ca,1.206623129734149e-21,6.97707251887093e-24,1.8177325991811383e-25,0.0,1.0181588256999738e-22,4.104160305218194e-24,4.104160305218194e-24,4.104160305218194e-24
Electricity - WIND - Southwestern Power Administration,1.0,MJ,89c855f0-534b-3269-8234-5512dcd3a023,0.004795947782344033,1.2925503014600807e-05,1.0692602048839524e-05,1.8853780936636732e-12,0.00014064097264014484,0.004497562878900851,1.0143571551238039e-05,1.826458921483128e-08
"Electricity - OIL - Duke Energy Florida, Inc.",1.0,MJ,7a4523c1-7b2f-321f-8e86-93d1e7c7ff3f,0.7214073608796253,0.003154859943180806,0.0009469809788931667,6.835235525892797e-08,0.06337236637061303,0.6598937668733103,0.001793680597157946,1.1728679465816473e-05
"Electricity - WIND - Electric Reliability Council of Texas, Inc.",1.0,MJ,72d8e4f8-88e3-319b-a78b-3a4a38401510,0.007162741973110387,1.985756400143512e-05,1.3530128554417644e-05,3.3002975137456134e-12,0.00021503683074892315,0.006705457209746918,1.5505586026344298e-05,2.543975499189084e-08
Electricity - SOLAR - Western Area Power Administration - Desert Southwest Region,1.0,MJ,405d6de9-ec58-37f1-9869-9cea2ac9d131,0.014235981682631793,4.119153315262616e-05,3.3515278394305057e-06,2.8724372502208467e-10,0.0006878106874821738,0.01305939959019384,3.0322484793754466e-05,3.992652659709267e-08
"Electricity - OTHF - Midcontinent Independent System Operator, Inc.",1.0,MJ,7332841a-bbfe-3f64-9ef8-bd21971a5b6e,8.294840859846304e-22,0.004855075961487908,0.0001661063680189364,1.9311619216244546e-35,0.06449400130892227,2.8313867146706133e-24,2.8214138052169033e-24,2.821332490512711e-24
Electricity - SOLAR - Tennessee Valley Authority,1.0,MJ,83a5a49d-64f9-3fa7-b206-f3a46579f4fa,0.015681468520874795,4.5304071730853996e-05,3.708022377912238e-06,3.206817122891382e-10,0.000760820199554684,0.014382801984224345,3.336418474266408e-05,4.424427071388268e-08
Electricity - OIL - Nevada Power Company,1.0,MJ,93a80141-c0f1-3ca2-84b1-19593dee2106,0.5450435572446213,0.003926590893739493,0.0008543049691054706,5.3257052850657476e-08,0.11498263068873128,0.49506523885920395,0.0014695909763174754,9.22451691066699e-06
Electricity - SOLAR - Florida Municipal Power Pool,1.0,MJ,27f46371-75ab-30d9-b19e-42f6d9eb3942,0.010519132953858494,3.0382738037521317e-05,2.48164282597697e-06,2.13856739903804e-10,0.0005102872317192867,0.00964978736503194,2.2360734345210406e-05,2.978403885115933e-08
Electricity - WIND - Bonneville Power Administration,1.0,MJ,ad083e17-3c94-3f6a-b519-74aa11c9c070,0.008043461684551946,2.2424804889868698e-05,1.5052326336049301e-05,4.068287997024001e-12,0.00024241065186909414,0.007526254722228994,1.7469767779211243e-05,2.8268254048514428e-08
Electricity - SOLAR - Public Service Company of New Mexico,1.0,MJ,59f3da70-f36a-3d93-93c6-84605c4e75f2,0.002983822492862255,9.462183442315868e-06,5.770970662361995e-07,7.063146804587877e-11,0.00015209843901537907,0.002747357537455701,6.99805116173331e-06,1.1191341345535747e-08
Electricity - WIND - NorthWestern Corporation,1.0,MJ,37aa97f1-0eb3-3295-acd9-814c0412e1e6,0.008121997999282343,2.2831088444194218e-05,1.3196855663760185e-05,4.2599452855044085e-12,0.0002477593845359619,0.007590738398638788,1.7847210991910196e-05,2.504041515962533e-08
Electricity - HYDRO - Duke Energy Progress East,1.0,MJ,948d2056-c975-3618-8880-fb174d5adf5c,0.002094745016997945,4.3544373956356275e-06,1.5157375336806056e-06,1.1156100320509067e-10,8.68809647480103e-05,0.001964333167419532,4.009747470382449e-06,1.807207941386112e-08
Electricity - HYDRO - NorthWestern Corporation,1.0,MJ,f926edec-1ad0-3e22-8f72-bf5654c2dafd,0.009552198546183114,2.0126107823846845e-24,5.243443032459863e-26,0.0,1.0036925082264452e-07,0.009356757708275968,6.980029925255233e-06,1.1838886955204025e-24
Electricity - HYDRO - PUD No. 1 of Douglas County,1.0,MJ,73778a72-9e70-391a-b058-0c5ca7a94a98,0.00019310254934356294,1.0928595846177005e-25,2.8472206472187037e-27,0.0,1.1696724832428942e-09,0.00019082494172640668,8.134312918415265e-08,6.428585791868827e-26
Electricity - HYDRO - Western Area Power Administration - Desert Southwest Region,1.0,MJ,af3ba512-1e68-31a2-ac7f-f02237db1eb8,0.011033630182874237,6.612600489161287e-25,1.7227769156761966e-26,0.0,8.811584694611345e-07,0.009317822321512684,6.127885219148402e-05,3.8897649936242867e-25
"Electricity - MIXED - Associated Electric Cooperative, Inc.",1.0,MJ,e7ad76f4-20c4-3eb1-b4f3-c351e7673bad,0.5829439253700683,0.004368925574001257,0.001042142743942792,6.5822879476581e-08,0.1344458260410913,0.520608470241841,0.001852466460607053,9.790353236859877e-06
Electricity - MIXED - Tennessee Valley Authority,1.0,MJ,4aed2a31-59de-35d3-86c6-1f6f1392561e,0.31058516896621774,0.0005475231056897033,1.6065220066854418e-05,6.595405533443215e-09,0.005541008896341031,0.30264005422226936,0.00023417187824456155,4.985248784652237e-06
"Electricity - HYDRO - Midcontinent Independent System Operator, Inc.",1.0,MJ,bf18a68a-9b8f-36d3-b2e1-64e281678876,0.007243393710803434,1.5675566103713399e-06,2.033557545006736e-07,8.887929740872786e-12,1.9295580104417117e-05,0.006044024316825605,4.2784934894017645e-05,1.2409177699716365e-09
"Electricity - MIXED - Southern Company Services, Inc. - Trans",1.0,MJ,db93ec99-d9e0-339d-9790-f0089fe2324b,0.2341502655362719,0.0005906603924451381,2.9757392527845016e-05,2.272319344571889e-09,0.014008514360505446,0.22149906209495243,0.0004258947525219781,2.5863256211447937e-06
Electricity - HYDRO - Balancing Authority of Northern California,1.0,MJ,846fdf41-6654-3f25-ae73-14d82e4d5621,0.0007851176997134826,1.735695419351015e-24,4.521997066062145e-26,0.0,1.1963099874307588e-08,0.0007618229331964643,8.319559470363675e-07,1.0209973055005971e-24
Electricity - MIXED - California Independent System Operator,1.0,MJ,d07436d1-4ad0-39a1-8e99-db2e6faca24e,0.24381428337422967,0.0006113771332146138,3.6746211201845065e-05,6.022515950505808e-11,0.019512045680160843,0.2270688069137329,0.0005710582150961117,2.780195440232915e-06
Electricity - OIL - Tennessee Valley Authority,1.0,MJ,22b9625c-c3aa-3f06-bf64-33cb0fa3eb9b,0.8723429157717048,0.005288605485237148,0.001881987834473451,1.3293814033111714e-07,0.14670532900801111,0.7821999689296527,0.0024741465883774266,1.875682610005115e-05
"Electricity - MIXED - PJM Interconnection, LLC",1.0,MJ,c43b0c92-07ae-3309-990f-5381b47151d6,0.3165207652838336,0.0007514898452263534,2.7083898975016828e-05,4.5068743529978174e-09,0.011389248930947603,0.30099932875007696,0.0004968889319983873,5.8413467798442435e-06
Electricity - MIXED - Tucson Electric Power,1.0,MJ,4e7ad81d-3553-3cd6-95ce-50779191bd8f,0.008811543823080073,2.4455913172366356e-05,1.2906806189972053e-05,5.586094532575042e-11,0.0003108350962840635,0.008202118817916963,1.8849354953690506e-05,2.9494629003841848e-08
Electricity - HYDRO - ISO-NE,1.0,MJ,984db75f-d3d6-3fcc-bada-1c38cd6288e6,0.003604491162873086,2.235156236705275e-06,1.7529947512850677e-07,1.9832185033525877e-12,7.611773856368016e-05,0.0035133331155512777,3.2115879682447623e-06,3.756240132393019e-09
Electricity - HYDRO - Southeastern Power Administration,1.0,MJ,eb841027-b6f6-301f-924b-3bdd38ee58d2,1.7500487513580737e-22,1.0119329514655526e-24,2.636382965906431e-26,0.0,1.476705971974054e-23,5.952546773326781e-25,5.952546773326781e-25,5.952546773326781e-25
Electricity - NUCLEAR - New York Independent System Operator,1.0,MJ,bab8d3ee-8bdb-334f-aacc-9401aa44e082,0.004919169934378936,6.607903928333334e-05,5.934900131539117e-06,1.1338497360022672e-12,0.0005560822357612999,0.0035875215257222207,4.224246194444444e-05,2.184966666666667e-07
Electricity - HYDRO - Southwest Power Pool,1.0,MJ,efce09ac-52f2-33d0-a883-c972e4a8ebf5,0.012023618579945591,3.620603374098944e-09,2.1679885281444634e-09,1.6475462609823287e-13,4.1745396676104577e-07,0.011385427578686434,2.2791629720033143e-05,2.142473968860688e-11
Electricity - HYDRO - Tennessee Valley Authority,1.0,MJ,9e3cc872-35bf-37ef-980a-cc957ab5e630,0.004259173329466589,1.3853190588149474e-24,3.609163594994943e-26,0.0,1.6478890729555014e-07,0.0039382933601963665,1.145999890250794e-05,8.148935640087926e-25
"Electricity - HYDRO - Alcoa Power Generating, Inc. - Yadkin Division",1.0,MJ,11222fcc-f296-3837-950c-a381067cf263,0.001269499958018412,2.5437422668364687e-24,6.627196764599248e-26,0.0,3.705878092595199e-08,0.0011973384231198038,2.5771976749502955e-06,1.4963189804920406e-24
Electricity - HYDRO - California Independent System Operator,1.0,MJ,4cec1d7d-8511-3137-866b-a31c1bbfc84f,0.0014928439522711866,3.9961436481585615e-24,1.041112953982016e-25,0.0,6.71840978119083e-08,0.0013620218502551312,4.672217929144831e-06,2.3506727342109187e-24
Electricity - MIXED - Duke Energy Progress West,1.0,MJ,6ab3458c-d5b1-302f-8385-56e0b8deb538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - NUCLEAR - Salt River Project Agricultural Improvement and Power District,1.0,MJ,de1e898d-1646-3ed7-95eb-c9f6a5322117,0.004919169934378936,6.607903928333334e-05,5.934900131539117e-06,1.1338497360022672e-12,0.0005560822357612999,0.0035875215257222207,4.224246194444444e-05,2.184966666666667e-07
Electricity - HYDRO - Turlock Irrigation District,1.0,MJ,391b3089-f946-34d7-a391-2c429149222e,0.009770516166747978,1.1470938714148259e-23,2.988516915586038e-25,0.0,5.507942062978717e-07,0.008697999630946845,3.8304161992897616e-05,6.747611008322506e-24
"Electricity - NUCLEAR - Electric Reliability Council of Texas, Inc.",1.0,MJ,bf7488fc-1aec-397b-a9f1-676acbc47858,0.004919169934378936,6.652592414319615e-05,5.963156415791188e-06,1.1338497360022672e-12,0.0005669517092040642,0.0035875215257222207,4.224246194444444e-05,2.184966666666667e-07
"Electricity - MIXED - Puget Sound Energy, Inc.",1.0,MJ,d3757370-3d22-366f-8adf-394868fef4db,0.21724651280787344,0.0005076576391483062,3.3097065253579705e-05,1.0859890989674574e-10,0.017786117595116002,0.20702885996052045,0.0003583168140666739,6.483251794835876e-07
Electricity - HYDRO - Seattle City Light,1.0,MJ,eb6f1542-610b-3def-b97a-15ab653a17ea,0.0004402934171363315,4.2296858761582815e-25,1.1019575732650019e-26,0.0,2.3964534758955696e-09,0.00043562699916971603,1.6665778452198103e-07,2.4880505153872246e-25
Electricity - HYDRO - Avista Corporation,1.0,MJ,9acef2b9-8236-3834-bb5b-04f608c64c46,0.0015886888170583854,1.4501081917191797e-24,3.777958341837793e-26,0.0,1.1018063821426797e-08,0.0015672342419995444,7.66234823530036e-07,8.53004818658341e-25
Electricity - MIXED - Western Area Power Administration - Desert Southwest Region,1.0,MJ,f02e2cd5-b143-3b5c-a551-fbccc8658416,0.31587219791131654,0.0007356113364645188,4.100379155761982e-05,7.5518245643537e-09,0.01952019439530821,0.3063880827783484,0.00029187676853127117,4.745638764251251e-06
"Electricity - NUCLEAR - Southern Company Services, Inc. - Trans",1.0,MJ,81922e38-f9d3-3e54-9479-da96c36f1773,0.004919169934378936,6.626911193028477e-05,5.946750365534158e-06,1.1338497360022672e-12,0.0005606463254814721,0.0035875215257222207,4.224246194444444e-05,2.184966666666667e-07
Electricity - MIXED - Nevada Power Company,1.0,MJ,23b5c015-c680-3966-9ba6-13bda0179e2c,0.2609306915017804,0.0009224974733311602,2.8600188604446348e-05,6.270108854563652e-09,0.0116327041704701,0.25322569689481084,0.00022924841442757788,4.383747252072842e-06
Electricity - HYDRO - Los Angeles Department of Water and Power,1.0,MJ,ab98f6a9-7ace-32b2-9c98-1d6588fb4f95,0.0007920454203654008,1.0441121805465557e-23,2.7202193221415856e-25,0.0,2.627524732194904e-08,0.0007408817790038313,1.8272729057703395e-06,6.14183635615621e-24
"Electricity - MIXED - Electric Reliability Council of Texas, Inc.",1.0,MJ,e3b20b0c-af22-3626-bd9a-044475646f5f,0.30007697458509835,0.001170081503630786,2.988231474711155e-05,5.6213501956847785e-09,0.013443652603219964,0.2922160095585126,0.00023699345043027927,4.4612281054688e-06
"Electricity - NUCLEAR - Midcontinent Independent System Operator, Inc.",1.0,MJ,cfb6b24b-7540-3c18-bdfb-e6432b8f7e0b,0.004951982260395731,6.64341772377653e-05,5.959996011157287e-06,1.852305591039516e-12,0.000563513972219361,0.0036185080527104934,4.2301682872527534e-05,2.1881551590306522e-07
Electricity - HYDRO - PacifiCorp East,1.0,MJ,f4e32f1d-8bac-3025-bcf7-169ab8393f4d,0.003806893153351091,2.6561698761613706e-23,6.920103753834536e-25,0.0,5.960862447032087e-08,0.003690822151351109,4.145392928570789e-06,1.562452868330218e-23
Electricity - NUCLEAR - California Independent System Operator,1.0,MJ,f73db8c5-151a-302c-b9e6-4179dceb3920,0.004919169934378936,6.622161038658801e-05,5.94371252202846e-06,1.1338497360022672e-12,0.0005595007687183161,0.0035875215257222207,4.224246194444444e-05,2.184966666666667e-07
Electricity - HYDRO - New York Independent System Operator,1.0,MJ,133ccb36-3b8d-36d6-a364-da12d3c7903d,0.0010308878627374998,2.705157423753386e-24,7.047730723413968e-26,0.0,6.583487189329118e-09,0.001018068376270404,4.578388023962803e-07,1.5912690727961093e-24
Electricity - HYDRO - Imperial Irrigation District,1.0,MJ,42b312e2-2c94-3909-8fb4-af3d64b3ed95,2.4040314837009474e-21,1.3900862320719764e-23,3.621583483439285e-25,0.0,2.0285421454916187e-22,8.176977835717508e-24,8.176977835717508e-24,8.176977835717508e-24
Electricity - MIXED - Tampa Electric Company,1.0,MJ,0b059aed-1f09-38bf-8997-f2f200c7bb53,0.31674792723391293,0.0007270882986968472,3.030592174500435e-05,4.000942173646751e-09,0.01285797837843828,0.302330883210445,0.00046551637632496074,5.014488581965161e-06
Electricity - HYDRO - South Carolina Electric & Gas Company,1.0,MJ,aac6fb49-34b7-3217-a6d5-3c7376101eca,0.08318512292996913,7.550662726109038e-24,1.9671697184668782e-25,0.0,4.386262165888538e-06,0.07464411314903067,0.0003050360636049447,4.4415663094759045e-24
"Electricity - MIXED - Duke Energy Florida, Inc.",1.0,MJ,3d430bf9-aa43-3b49-bbba-a0036a7803a5,0.4752600327429771,0.0008320874221888782,5.28358700627761e-05,3.7297800713695597e-10,0.026045322163801697,0.46265001094603375,0.0002678051007443317,1.9119016081030755e-05
Electricity - HYDRO - Duke Energy Carolinas,1.0,MJ,1e25efe6-388c-3445-9352-9a755972b091,0.005102197602285404,4.3549562390926505e-07,4.882973791560668e-08,2.0526083397282993e-12,1.3581914833654e-05,0.0045386144886336004,2.011419474221327e-05,5.249785115539495e-10
"Electricity - HYDRO - Southern Company Services, Inc. - Trans",1.0,MJ,371a19cd-bac7-31a0-af8d-1a0674101aa2,0.007815101866050191,0.00016318270559688926,1.0294398342442057e-05,0.0,0.0015534501964709674,0.006780629574912229,3.6945438969212955e-05,1.9534590720241147e-24
Electricity - MIXED - Portland General Electric Company,1.0,MJ,6cdaf1e0-1897-39cc-b888-51696348947c,0.4927142172180312,0.000521761117591927,3.262354703113318e-05,0.0,0.018266847075369123,0.4820363334672384,0.00017008532098842732,2.2322621747610435e-05
Electricity - OIL - ISO-NE,1.0,MJ,0770a118-2648-392f-a7e1-7cd208dd6753,0.40988355429727713,0.0017509152100708032,0.00020393618419665933,1.2924158836115048e-08,0.024747768166784687,0.38353252481119415,0.0008431985030859153,4.4883693590681535e-06
Electricity - MIXED - New York Independent System Operator,1.0,MJ,12b19cd0-b280-3988-beae-b2570a09482a,0.43394977228632925,0.0015357794033621522,4.628915817205667e-05,7.490619090788668e-10,0.02165983069214379,0.42004986723757043,0.00036365362623444914,1.3805459269632107e-05
"Electricity - OFSL - Midcontinent Independent System Operator, Inc.",1.0,MJ,86d8dcb3-1ab4-37ff-aa72-bf0b819298de,0.608106827472602,0.010518127955363239,0.0006340128210802965,5.466396100683937e-10,0.27994754528790633,0.6058677474677353,1.5111816483562948e-05,6.84302567073202e-06
"Electricity - MIXED - Electric Energy, Inc.",1.0,MJ,33ec62d3-4fb3-32c0-9f6a-babf7db97428,0.30420733645171094,0.0010072046482352106,2.760123462108736e-05,8.225308429239898e-09,0.010513986562175507,0.29650852066149497,0.0002291545242134189,4.541677308300763e-06
Electricity - HYDRO - Western Area Power Administration - Upper Great Plains West,1.0,MJ,0fbd33b0-3e67-33e1-b3a8-9b6ea982b7c6,0.0061239173835344945,2.5923185636237326e-24,6.753752304876183e-26,0.0,9.048097322558856e-08,0.0059477311803206164,6.292364400495634e-06,1.5248932727198427e-24
Electricity - HYDRO - Southwestern Power Administration,1.0,MJ,89548db5-b99d-348a-a263-e9fc0bc7ea9d,0.017398823618826314,1.843334244412446e-24,4.8024278638251313e-26,0.0,1.0847786696600665e-06,0.015286522785608068,7.543931547208022e-05,1.0843142614190858e-24
Electricity - OIL - Duke Energy Carolinas,1.0,MJ,1c4166fe-0fa7-35a5-aee8-bcc90e72c523,0.363510725013492,0.003552315271078672,0.00036527460975203593,1.4013419905979648e-08,0.10924990093282491,0.3379429396567579,0.0008143696115720379,4.070596066161464e-06
Electricity - MIXED - Southwest Power Pool,1.0,MJ,ef7ec349-3858-37de-80d1-d0a3078fbf82,0.2881187707268015,0.0008371853932740243,2.904362636459977e-05,4.477015678648021e-09,0.013088114384809564,0.2752107908587958,0.00042843638091113697,3.2725469366512565e-06
Electricity - MIXED - Avista Corporation,1.0,MJ,93f7e004-1630-373a-a4c6-3658d22cecb3,0.5555371728995537,0.00046624407856583243,2.9050506427729198e-05,1.3146989662458463e-11,0.01505994510210539,0.5434502522132977,0.00019376970363244844,2.5131181702034702e-05
Electricity - MIXED - PacifiCorp East,1.0,MJ,2e2dbe95-cd00-3b8b-b751-e3444da1863d,0.22237230116209544,0.0011385728017804227,5.186639241129114e-05,1.0878517816797655e-10,0.028175341721334686,0.21344704896849978,0.0003004827443594114,1.8813868231409629e-06
"Electricity - HYDRO - Duke Energy Florida, Inc.",1.0,MJ,dcff2595-fd29-3f32-9b8a-491be66dc3e2,0.08921549308865272,2.2682272069850726e-23,5.909398999845228e-25,0.0,7.387359457474858e-06,0.07483069186261394,0.0005137429009299562,1.3342512982265133e-23
"Electricity - NUCLEAR - PJM Interconnection, LLC",1.0,MJ,723f2524-22d2-3197-b1f2-fd314665326c,0.004919831201009584,6.626462591692261e-05,5.9475793217457256e-06,1.2532445587726309e-12,0.0005604357265227429,0.00358812216173804,4.22440381034735e-05,2.185099380795588e-07
Electricity - HYDRO - Idaho Power Company,1.0,MJ,c66a4643-2788-3eec-9bc0-d4880f424e64,0.002190962580761056,3.2993835307599062e-24,8.595864504550368e-26,0.0,4.0773931014982934e-08,0.0021115668377718238,2.8355622496154285e-06,1.9408138416234743e-24
"Electricity - HYDRO - Public Utility District No. 2 of Grant County, Washington",1.0,MJ,a7dd11cb-188c-3237-ae65-d38d46576803,0.0010231225551004784,2.646697737029842e-25,6.89542604547363e-27,0.0,6.291830650643393e-09,0.0010108709875710515,4.3755598319381617e-07,1.5568810217822602e-25
Electricity - HYDRO - Public Service Company of Colorado,1.0,MJ,87ec794f-b11a-36a9-aa00-9f971ae93952,0.0047752061627373095,3.494383292736822e-23,9.103896237371405e-25,0.0,5.5776786345764595e-08,0.004666596585901407,3.878913458425105e-06,2.0555195839628368e-23
Electricity - HYDRO - Portland General Electric Company,1.0,MJ,57f95fc7-32f2-34da-944d-e4af44ec51f1,0.000772392401100998,2.133590146500769e-24,5.55862985814818e-26,0.0,6.560594988644272e-09,0.0007596174907450788,4.562467984256871e-07,1.2550530273533937e-24
Electricity - NUCLEAR - ISO-NE,1.0,MJ,ecb9aa2b-9526-32d9-9bd5-85dbd9e89654,0.004919169934378936,6.627398835014299e-05,5.946916147499895e-06,1.1338497360022672e-12,0.0005606942812155251,0.0035875215257222207,4.224246194444444e-05,2.184966666666667e-07
Electricity - HYDRO - Florida Power & Light Co.,1.0,MJ,9e2772e6-4fd7-310a-add2-2ef575b5a309,0.018853301793402694,3.0717236634026895e-24,8.002743591300301e-26,0.0,1.7619851604727594e-06,0.015422332115734625,0.00012253463134528816,1.8068962725898173e-24
